OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD
2228,Point,4034,상계근린공원 운동장 앞,노원구,서울 노원구 상계동 620,37.670998,127.050179,11350105
2229,Point,4035,수락 행복발전소 앞,노원구,노원구 상계동 996-2,37.674492,127.059456,11350105
2230,Point,4036,하계역 6번출구,노원구,노원구 하계동 273-5,37.637939,127.067154,11350104
2231,Point,4037,물넘이교,노원구,노원구 중계동 588-5,37.654083,127.071953,11350106
2232,Point,4039,서울시 북부여성발전센터,노원구,동일로207길 50,37.643044,127.062134,11350106
2233,Point,4040,공릉로 26길,노원구,노원구 공릉동 656-6,37.619656,127.081467,11350103
2234,Point,4041,공릉역3번출구,노원구,공릉동385-4 ,37.625004,127.073013,11350103
2235,Point,4042,상계문화정보도서관,노원구,노원구 동일로243길 57,37.678513,127.051743,11350105
2236,Point,4043,상계주공13단지 1301동,노원구,노원구 한글비석로 506,37.66674,127.063889,11350105
2237,Point,4044,공릉산 백세문 입구,노원구,노원구 노원로 62,37.62812,127.085487,11350103
2238,Point,4045,은하수 공원,노원구,노원구 우이천로 102,37.630005,127.044098,11350102
2239,Point,4046,경춘선 숲길,노원구,"공릉로 126
(공릉동 747)",37.620991,127.078751,11350103
2240,Point,4048,신도1차아파트앞,노원구,미차이 중식당 바로 앞,37.628212,127.070465,11350103
2241,Point,4054,KT프라자도봉점 맞은편,도봉구,도봉로110길 25 맞은편,37.646019,127.035271,11320107
2242,Point,4058,다락원체육공원 전망대 입구,도봉구,도봉구 도봉동 1-22,37.691013,127.049164,11320108
2243,Point,4062,평화도봉공원 주변,도봉구,도봉구 방학동 710,37.662521,127.042709,11320106
2244,Point,4064,신창아파트 입구 앞,도봉구,도봉구 덕릉로62길 14,37.640511,127.040825,11320107
2245,Point,4065,창동역 1번출구 앞,도봉구,도봉구 창동 1-12,37.653736,127.049294,11320107
2246,Point,4073,방아골종합사회복지관,도봉구,도봉구 시루봉로17길 42,37.669273,127.032433,11320106
2247,Point,4074,도봉구육아종합지원센터(창동),도봉구,도봉구 우이천로4길 24-5,37.633427,127.041161,11320107
2248,Point,4076,진영상운 앞 중랑천 변,도봉구,도봉구 마들로14길 25-9,37.659996,127.051277,<Null>
2249,Point,4077,도봉제1교,도봉구,"도봉구 도봉동 86-1
 (도봉제1교 하부)",37.679848,127.050385,11320108
2250,Point,4078,원당공원 앞,도봉구,도봉구 쌍문동 250-6,37.658546,127.027679,11320105
2251,Point,4080,창동주공19단지앞 ,도봉구,도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),37.652508,127.052277,11320107
2252,Point,4083,도봉아이나라도서관 앞,도봉구,"도봉구 노해로69길 151
  (도봉아이나라도서관 앞)",37.658989,127.049736,11320107
2253,Point,4084,도봉동실내스포츠센터,도봉구,"도봉구 마들로 805
  (도봉동실내스포츠센터 앞)",37.681255,127.050476,11320108
2254,Point,4086,도봉로 534대여소,도봉구,도봉로 534,37.652954,127.037544,11320107
2255,Point,4087,우이교 교차로 대여소,도봉구,도봉구 창동 643-6,37.643246,127.031601,11320107
2256,Point,4088,김근태도서관 대여소,도봉구,도봉구 도봉동 282-275,37.687508,127.042633,11320108
2257,Point,4102,휘경1동주민센터 앞,동대문구, 외대역동로6길 3,37.592865,127.065559,11230109
2258,Point,4103,휘경sk뷰아파트 앞,동대문구,휘경로 71 맞은편,37.593838,127.067818,11230109
2259,Point,4104,외대앞역 교차로,동대문구, 외대역동로 67 맞은편,37.594364,127.064598,11230109
2260,Point,4105,하나은행 장안동지점앞,동대문구,천호대로 343,37.56324,127.057991,11230105
2261,Point,4107,장안동근린공원 입구,동대문구,장안동 300,37.577396,127.071854,11230106
2262,Point,4108,답십리파크자이아파트 앞,동대문구,답십리로56길 124,37.567692,127.057892,11230105
2263,Point,4110,용두롯데캐슬리치아파트 앞,동대문구,무학로 178,37.579586,127.030243,11230102
2264,Point,4113,한국국방연구원 앞,동대문구,회기로 37,37.591396,127.040299,11230103
2265,Point,4114,휘경여중고삼거리,동대문구,한천로 264 맞은편,37.583923,127.068275,11230109
2266,Point,4116,이문e편한세상아파트 앞,동대문구,한천로63길 10,37.604603,127.066925,11230110
2267,Point,4117,휘경119안전센터 앞,동대문구,망우로 114,37.590874,127.065361,11230109
2268,Point,4121,서울문화재단 앞,동대문구,청계천로 517,37.571301,127.033623,11230102
2269,Point,4122,청계9가교차로 앞,동대문구,청계천로 471,37.570148,127.029922,11230102
2270,Point,4123,배봉초교 교차로,동대문구,사가정로 200,37.578468,127.066895,11230104
2271,Point,4125,회기역 2-①번출구,동대문구,휘경동 267-10,37.589451,127.059563,11230109
2272,Point,4152,상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.505432,126.941513,11590102
2273,Point,4153,흑성동효사정앞,동작구,흑석동143-57,37.511204,126.961281,11590105
2274,Point,4158,노량진근린공원,동작구,여의대방로36길71,37.506805,126.928505,11590108
2275,Point,4162,노량진1동 청소년독서실,동작구,만양로3길 8,37.507858,126.947136,11590101
2276,Point,4167,구로교 아래,동작구,신대방동 702-2,37.485481,126.903648,11560133
2277,Point,4169,신대방삼거리,동작구,보라매로 99,37.498455,126.927978,11590109
2278,Point,4171,우성아파트 앞,동작구,시흥대로 676,37.491577,126.908813,11590109
2279,Point,4173,중대후문 마을버스정류장,동작구,양녕로 282,37.504444,126.950256,11590103
2280,Point,4175,대방역2번출구,동작구,서울특별시 동작구노량진로10,37.512627,126.927414,11590108
2281,Point,4177,롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.501575,126.945908,11590102
2282,Point,4178,이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49815,126.983688,11590106
2283,Point,4202,프런트원(공덕역 4번출구 앞),마포구,마포구 마포대로 122,37.545853,126.952599,11440102
2284,Point,4206,광흥창역5번출구,마포구,마포구 창전동 246-34,37.547379,126.931633,11440114
2285,Point,4207,아만티호텔 앞,마포구,마포구 서교동 445-7,37.557308,126.918854,11440120
2286,Point,4208,스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.55666,126.919869,11440120
2287,Point,4210,가좌행복주택 앞,마포구,마포구 중동 275,37.569492,126.911842,11440126
2288,Point,4211,시석빌딩 앞,마포구,마포구 합정동 412-34,37.548302,126.916718,11440122
2289,Point,4212,한화오벨리스크 앞,마포구,마포구 상암동 1758,37.583321,126.881561,11440127
2290,Point,4213,마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.564156,126.90815,11440125
2291,Point,4214,JTBC 앞,마포구,마포구 상암산로 38 ,37.577305,126.890182,11440127
2292,Point,4216,망원정 앞,마포구,마포구 합정동454-23,37.550068,126.9048,11440122
2293,Point,4217,한강공원 망원나들목,마포구,마포구 망원동 462-8,37.555576,126.896889,11440123
2294,Point,4218,디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.5812,126.88958,11440127
2295,Point,4220,신촌 청년주택,마포구,마포구 창전동15-1,37.549854,126.932037,11440114
2296,Point,4221,솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.550159,126.960526,11440102
2297,Point,4222,서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.545685,126.94677,11440102
2298,Point,4224,서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.578922,126.882164,11440127
2299,Point,4226,마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.551529,126.946693,11440109
2300,Point,4233,코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.563038,126.921432,11440124
2301,Point,4234,에스테반,마포구,마포구 만리재로 95,37.54892,126.959518,11440102
2302,Point,4238,상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.576492,126.898674,11440127
2303,Point,4239,성산2동 주민센터 ,마포구,서울 마포구 성산동 601-8,37.56897,126.907799,11440125
2304,Point,4240,아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.552353,126.951477,11440101
2305,Point,4244,당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.545296,126.917648,11440122
2306,Point,4246,상수역새마을금고,마포구,서울 마포구 독막로 8,37.547588,126.924644,11440115
2307,Point,4247,서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.551849,126.954781,11440101
2308,Point,4248,신촌 교보빌딩,마포구,신촌로 134,37.556011,126.940346,11440110
2309,Point,4251,공덕역 경의선숲길 커뮤니티센터,마포구,서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,37.541611,126.953758,11440104
2310,Point,4253,홍은도담도서관,서대문구,서대문구 홍은동 11-7,37.601696,126.949165,11410118
2311,Point,4255,래미안 루센티아 아파트 108동 앞,서대문구,서대문구 남가좌동 390,37.575192,126.917687,11410120
2312,Point,4262,서대문자연사박물관 입구,서대문구,서대문구 연희동 150-11,37.575401,126.93544,11410117
2313,Point,4264,홍남교 버스정류장,서대문구,서울시 서대문구 홍은동 415-51,37.576756,126.928276,11410118
2314,Point,4265,안산초등학교 앞,서대문구,안산초등학교 아래 육교 밑,37.57988,126.952301,11410111
2315,Point,4266,국민연금공단충정로사옥,서대문구,서울 서대문구 충정로 36,37.561848,126.96415,11410102
2316,Point,4267,서대문역 2번 출구,서대문구,서대문구 충정로2가 8-3 ,37.566193,126.966011,11410101
2317,Point,4269,연희IC 남측,서대문구,서대문구 연희로 5길,37.563557,126.928276,11410117
2318,Point,4303,"매헌역 2번출구앞
광역버스 정류장앞(22-297)",서초구,강남대로18길25(삼덕빌딩) 앞,37.471718,127.038887,11650102
2319,Point,4304,서울고앞,서초구,서초동1526-1,37.483395,127.007362,11650108
2320,Point,4305,서일스포츠센터,서초구,서초동 1313-12,37.498016,127.022224,11650108
2321,Point,4306,서래공원 앞,서초구,반포동63-6,37.501507,127.003479,11650107
2322,Point,4307,고투몰 gate 15옆,서초구,반포동20-45,37.507233,127.009453,11650107
2323,Point,4309,서초케이트타운앞,서초구,신원동 산63,37.457226,127.059006,11650109
2324,Point,4310,염곡동(염통골) 입구,서초구,염곡동181-12,37.461555,127.049957,11650110
2325,Point,4312,반포미도2차아파트 옆,서초구,반포동60-1,37.503204,127.006531,11650107
2326,Point,4313,반포종합운동장,서초구,반포동15-2,37.499798,126.996468,11650107
2327,Point,4314,탑성마을 버스정거장 옆,서초구,염곡동 189-19,37.459167,127.055443,11650110
2328,Point,4315,이투스교육 앞,서초구,서초동 1354-3,37.483891,127.029053,11650108
2329,Point,4316,고속터미널 3번출구,서초구,반포동 118-3,37.503658,127.005943,11650107
2330,Point,4317,양재근린공원,서초구,양재동 310-6,37.470398,127.042412,11650102
2331,Point,4318,방배역 2번 출구,서초구,방배동 981-16,37.481167,126.997589,11650101
2332,Point,4319,삼성전자R&D어린이집 뒤,서초구,서초구 성촌 1길 20,37.465591,127.021843,11650103
2333,Point,4320,신영체르니 아파트,서초구,서울 서초구 논현로27길 57,37.479012,127.041443,11650102
2334,Point,4322,서울추모공원 입구,서초구,서초구 원지동 산83-9(추모공원내),37.4543,127.042831,11650104
2335,Point,4323,내곡도서관,서초구,신원동 328,37.452,127.053917,11650111
2336,Point,4324,세화고등학교,서초구,서초구 반포동 753,37.502094,126.99147,11650107
2337,Point,4327,몽마르뜨공원입구,서초구,서초구 동광로 몽마르뜨공원 입구,37.492889,127.002647,11650108
2338,Point,4329,SC제일은행 양재동지점 앞,서초구,강남대로 251 해동빌딩앞,37.485737,127.033157,11650108
2339,Point,4332,이수교차로,서초구,서초구 방배동 752-37,37.498173,126.984482,11650101
2340,Point,4353,코오롱디지털타워 3차앞,성동구,아차산로49,37.546558,127.049988,11200114
2341,Point,4360,르노삼성자동차 성수사업소 앞,성동구,광나루로270,37.548244,127.059578,11200115
2342,Point,4362,행당중학교 후문,성동구,왕십리로189,37.554012,127.04155,11200107
2343,Point,4363,신금호역 2번출구 앞,성동구,신금호역 2번출구,37.555073,127.01989,11200110
2344,Point,4367,kt 행당빌딩 앞,성동구,성동구 고산자로 212,37.55862,127.034355,11200107
2345,Point,4370,서울숲IT캐슬 앞,성동구,성동구 광나루로 130,37.551414,127.044754,11200114
2346,Point,4373,서울숲 지식산업센터,성동구,서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞 ,37.541275,127.048492,11200114
2347,Point,4377,우영테크노센터 앞,성동구,성동구 아차산로 144,37.543324,127.059715,11200115
2348,Point,4381,더스페이스타워 앞,성동구,성동구 광나루로 144,37.551403,127.046364,11200114
2349,Point,4382,페코텍글로벌허브빌딩 앞,성동구,성동구 동일로 169,37.547535,127.066826,11200115
2350,Point,4383,푸조비즈타워 앞,성동구,성동구 광나루로 310,37.54808,127.064613,11200118
2351,Point,4406,장곡초등학교 앞,성북구,장월로 23길 16(장위동 235),37.617455,127.048447,11290138
2352,Point,4408,돌곶이역 앞,성북구,화랑로 지하 243,37.611313,127.057594,11290138
2353,Point,4411,동산어린이공원 앞,성북구,성북구 하월곡동 96-78,37.606239,127.03466,11290136
2354,Point,4414,안암역 3번 출구,성북구,안암동5가 59,37.58625,127.030952,11290125
2355,Point,4415,미아초교버스승강장,성북구,성북구 길음동 1261-535,37.61208,127.02198,11290134
2356,Point,4417,성북청소년문화의집,성북구,성북구 솔샘로 107,37.615669,127.008766,11290133
2357,Point,4418,종암동 동덕여대 제2생활관 앞,성북구,성북구 종암로 123,37.601089,127.033318,11290135
2358,Point,4419,성북구 한예종 캠퍼스 본관,성북구,"성북구 화랑로32길 146-37 
 한국예술종합학교 석관동 캠퍼스",37.606651,127.056183,11290139
2359,Point,4420,성북구 한예종 캠퍼스 별관,성북구,"성북구 화랑로32길 146-37 
 한국예술종합학교 석관동 캠퍼스",37.602898,127.058479,11290139
2360,Point,4452,삼성SDS,송파구,올림픽로35길 125,37.516338,127.099853,11710102
2361,Point,4453,위례중앙푸르지오 201동 앞,송파구,위례광장로 290,37.474346,127.143265,11710109
2362,Point,4454,위례 포레샤인 1809동 부근,송파구,거여동 274,37.486645,127.152443,11710113
2363,Point,4456,위례포레샤인 2310동 부근,송파구,장지동 592-10,37.474564,127.136795,11710109
2364,Point,4457,아산병원 기숙사 부근,송파구,올림픽로43길 88,37.52478,127.109131,11710103
2365,Point,4458,가락2동주민센터 인근,송파구,중대로191,37.499176,127.125893,11710107
2366,Point,4460,올림픽훼미리아파트 112동 앞,송파구,중대로24,37.488071,127.118637,11710108
2367,Point,4461,한양3차아파트 3동 앞,송파구,방이동225,37.505852,127.121941,11710111
2368,Point,4462,가락중학교 앞,송파구,송파동166-2,37.502235,127.117287,11710104
2369,Point,4463,방이역 2번 출구,송파구,오금동43,37.508015,127.125946,11710112
2370,Point,4464,올림픽공원 북2문,송파구,방이동88-16,37.523575,127.128044,11710111
2371,Point,4465,건영아파트앞 사거리,송파구,문정동 72,37.482456,127.124603,11710108
2372,Point,4467,한림연예예술고등학교,송파구,충민로172,37.48489,127.132706,11710109
2373,Point,4468,가락1동 주민센터 2,송파구,양재대로 925,37.49651,127.110329,11710107
2374,Point,4469,거여동 어울림아파트  102동앞,송파구,오금로56길28,37.491985,127.14373,11710113
2375,Point,4472,송파파크데일 1단지 115동 건너편,송파구,마천동588,37.497631,127.159668,11710114
2376,Point,4473,마천금호어울림 1차 102동앞,송파구,성내천로245,37.498089,127.154297,11710114
2377,Point,4474,가락현대 1차 11동 앞,송파구,문정동 3,37.491467,127.12664,11710108
2378,Point,4475,송파파인타운 4단지 403동,송파구,새말로12길 16,37.481743,127.128784,11710109
2379,Point,4478,문정근린공원2,송파구,문정동90,37.486114,127.126671,11710108
2380,Point,4479,문정중학교,송파구,문정로73,37.488274,127.130684,11710108
2381,Point,4480,가락시장 남1문 사거리,송파구,중대로70-2,37.492016,127.117454,11710107
2382,Point,4481,올림픽공원 북2문 2,송파구,방이동88-16,37.523975,127.12751,11710111
2383,Point,4483,잠실나들목4,송파구,잠실동24,37.516323,127.084343,11710101
2384,Point,4484,잠실나루역4번출구뒤,송파구,신천동15,37.520809,127.103622,11710102
2385,Point,4485,잠실나루역 고가하부,송파구,오금로20,37.520054,127.104309,11710102
2386,Point,4486,홈플러스 잠실점,송파구,올림픽로35가길 16,37.51614,127.103508,11710102
2387,Point,4488,문현중.고등학교 사이,송파구,장지동838-2,37.480511,127.128624,11710109
2388,Point,4490,송파파인타운 10단지 1005동,송파구,송파대로8길 20,37.477783,127.132057,11710109
2389,Point,4491,장지역 1번출구,송파구,충민로2길 8,37.479534,127.126785,11710109
2390,Point,4493,마천사거리 2,송파구,마천동 36,37.499004,127.146942,11710114
2391,Point,4496,잠실 파크리오 120동 앞,송파구,올림픽로 435,37.519211,127.107941,11710102
2392,Point,4497,아시아선수촌아파트 교차로,송파구,올림픽로4길 15,37.50679,127.079269,11710101
2393,Point,4499,세양청마루 101동 앞,송파구,송이로31길 66,37.492367,127.136551,11710108
2394,Point,4500,풍납나들목,송파구,풍납동 425,37.528652,127.108666,11710103
2395,Point,4507,신정제일시장,양천구,신월로 308,37.521248,126.854958,11470101
2396,Point,4508,유원목동아파트 앞,양천구,신목로 77,37.521095,126.873207,11470101
2397,Point,4509,서울영상고교 입구,양천구,신월로 347,37.52198,126.859284,11470101
2398,Point,4510,신정네거리역 교차로,양천구,중앙로 280,37.521759,126.852287,11470101
2399,Point,4512,목동13_14단지 사거리,양천구,목동동로 130,37.514069,126.869987,11470101
2400,Point,4514,목동성당 앞,양천구,목동서로 271,37.523197,126.869301,11470101
2401,Point,4515,동문굿모닝탑,양천구,목동동로 53,37.514812,126.861176,11470101
2402,Point,4516,신진빌라,양천구,남부순환로53길 7,37.535282,126.83001,11470103
2403,Point,4517,성보하이드로빌딩,양천구,남부순환로 435,37.528938,126.833122,11470103
2404,Point,4518,청기와빌딩,양천구,신월로 200,37.520111,126.84475,11470103
2405,Point,4519,양원보도육교,양천구,화곡로 16,37.539246,126.823738,11470103
2406,Point,4520,대성유니드아파트,양천구,신월로15길 25,37.520916,126.840958,11470103
2407,Point,4522,신곡시장,양천구,신월로 160,37.517796,126.841614,11470103
2408,Point,4523,구립양천어르신요양센터,양천구,신월로 26,37.513512,126.826813,11470101
2409,Point,4526,목동아파트2단지 222동 앞,양천구,양천구 목동중앙로 125건너편,37.539688,126.874985,11470102
2410,Point,4527,목동신시가지아파트6단지,양천구,양천구 목동동로 430(6단지 상가동 앞),37.536846,126.88475,11470102
2411,Point,4528,양천구청역 1번출구,양천구,양천구 신정동 276-7,37.51292,126.866798,11470101
2412,Point,4530,방아다리어린이공원,양천구,양천구 화곡로 64,37.53936,126.828865,11470103
2413,Point,4531,목동아파트 613동 앞,양천구,"양천구 목동동로 430
(613동 인근 상가동 앞)",37.533157,126.884087,11470102
2414,Point,4532,목동현대아파트 후문 앞,양천구,양천구 신정동 1279,37.52214,126.878059,11470101
2415,Point,4535,목동12단지아파트 관리소 앞,양천구,"양천구 목동동로 50
(관리동 앞)",37.514122,126.860405,11470101
2416,Point,4536,양천해누리체육공원,양천구,"양천구 안양천로 711
(주출입구 좌측)",37.511742,126.873833,11470101
2417,Point,4537,서울남부지방검찰청 후문 ,양천구,양천구 신월로 390,37.521641,126.865555,11470101
2418,Point,4538,양천공영차고지,양천구,서울시 양천구 신정종 836-38,37.50922,126.837158,11470101
2419,Point,4539,목동7단지아파트 A상가,양천구,양천구 목동로 212,37.526245,126.865784,11470102
2420,Point,4541,갈산문화예술센터,양천구,신정동 330-12,37.510975,126.869843,11470101
2421,Point,4552,코레일유통본사,영등포구,영등포구 국회대로 612,37.526176,126.901978,11560113
2422,Point,4553,당산삼성2차아파트,영등포구,영등포구 당산동4가 94-1,37.527622,126.898636,11560114
2423,Point,4555,대림우성2차아파트,영등포구,영등포구 도림로47길 1,37.495193,126.900177,11560133
2424,Point,4556,리버뷰신안인스빌1차 후문,영등포구,영등포구 경인로77길 49,37.513748,126.888512,11560122
2425,Point,4557,리버뷰신안인스빌2차 후문,영등포구,영등포구 도림로143길 27,37.512882,126.890266,11560122
2426,Point,4558,대영중고 후문,영등포구,영등포구 가마산로 426,37.505455,126.906265,11560132
2427,Point,4559,신길역 2번출구,영등포구,영등포구 신길동 42-7 ,37.517563,126.916985,11560132
2428,Point,4560,양평동성원아파트,영등포구,영등포구 양평로17길 36,37.533745,126.893654,11560127
2429,Point,4561,양평역 1번출구,영등포구,영등포구 양평동3가 22-1,37.525726,126.886002,11560126
2430,Point,4563,여의도 은하아파트,영등포구,영등포구 여의도동 52,37.518509,126.934486,11560110
2431,Point,4564,63스퀘어,영등포구,영등포구 여의도동 6,37.52071,126.939659,11560110
2432,Point,4565,영등포 신세계백화점,영등포구,영등포구 영등포4가 442-6,37.518036,126.903648,11560105
2433,Point,4566,대림성원상떼빌아파트,영등포구,영등포구 대림로 256,37.503841,126.896156,11560133
2434,Point,4567,한림대학교 강남성심병원 신관,영등포구,영등포구 시흥대로 665,37.491283,126.90802,11560133
2435,Point,4568,영등포로터리,영등포구,영등포구 영등포동2가 174-1,37.518749,126.912209,11560103
2436,Point,4569,힐스테이트클래시안아파트,영등포구,영등포구 신길동 242-193,37.505089,126.913345,11560132
2437,Point,4571,문래동롯데캐슬아파트,영등포구,영등포구 선유로9길 30,37.518002,126.884598,11560124
2438,Point,4573,두산위브아파트,영등포구,영등포구 신길로60나길 9,37.514702,126.91214,11560101
2439,Point,4574,영등포시장역 포레나영등포,영등포구,영등포구 영등포동7가 23-4,37.523415,126.905403,11560108
2440,Point,4575,대림동 e편한세상영등포아델포레,영등포구,영등포구 대림동 917-49,37.495823,126.908356,11560133
2441,Point,4576,보라매sk뷰 108동 앞,영등포구,여의대방로35가길19(신길동),37.501606,126.91745,11560132
2442,Point,4578,보라매sk뷰,영등포구,여의대방로35가길19(신길동),37.504005,126.920281,11560132
2443,Point,4579,국회의사당 본관,영등포구,국회의사당 경내,37.532574,126.914047,11560110
2444,Point,4580,국회 3문,영등포구,국회의사당 경내,37.529747,126.91317,11560110
2445,Point,4581,국회 소통관,영등포구,국회의사당 경내,37.530502,126.912895,11560110
2446,Point,4582,국회도서관,영등포구,국회의사당 경내,37.53054,126.918175,11560110
2447,Point,4583,의정관,영등포구,국회의사당 경내,37.532146,126.917473,11560110
2448,Point,4584,국회 2문,영등포구,국회의사당 경내,37.528641,126.915108,11560110
2449,Point,4585,국회 6문,영등포구,국회의사당 경내,37.532719,126.917992,11560110
2450,Point,4588,양남사거리 2,영등포구,양평1가 19-2,37.52195,126.890495,11560125
2451,Point,4589,KRX한국거래소(1),영등포구,영등포구 여의나루로 76,37.523479,126.927116,11560110
2452,Point,4590,KRX한국거래소(2),영등포구,영등포구 여의나루로 76,37.524105,126.928108,11560110
2453,Point,4591,신길자이아파트,영등포구,"영등포구 가마산로79길19
(신길자이@ 104동 쪽)",37.506012,126.915886,11560132
2454,Point,4592,신길우성4차아파트,영등포구,"영등포구 도신로
(신길우성4차 401동 앞)",37.512833,126.917633,11560132
2455,Point,4594,양평교 영등포대여소,영등포구,영등포구 양평동5가 51-1,37.539726,126.890366,11560129
2456,Point,4598,오목교 동측 지하보도,영등포구,영등포구 양평동2가 41-87,37.523643,126.881836,11560126
2457,Point,4599,대림우성아파트 사거리,영등포구,영등포구 양평동2가 41-87,37.494846,126.900291,11560133
2458,Point,4600,영등포구 총괄 우체국,영등포구,영등포구 당산동4가 93-6 앞,37.529152,126.894478,11560113
2459,Point,4601,양평역 2번 출구 뒤,영등포구,영등포로5길 50,37.525566,126.885841,11560126
2460,Point,4602,숙명여대앞 버스정류소 주변,용산구,청파로47길 99,37.544987,126.964302,11170110
2461,Point,4603,한강GS에클라트 건너편 교통섬,용산구,이촌로1,37.532005,126.955559,11170118
2462,Point,4604,원효로다목적체육관 앞,용산구,원효로3가 54-14,37.533222,126.957237,11170117
2463,Point,4605,"노들섬 다목적홀(동쪽) 숲, 앞",용산구,이촌동 303-15,37.51759,126.959221,11170129
2464,Point,4607,국립중앙박물관 -용산가족공원 앞,용산구,용산동6가 11-438,37.520878,126.979713,11170135
2465,Point,4608,국립중앙박물관 정문 앞,용산구,용산동6가 11-438,37.521458,126.977676,11170135
2466,Point,4609,파크타워 104동 앞,용산구,서빙고로 69,37.5233,126.972061,11170127
2467,Point,4610,한남나인원 105동 앞,용산구,한남대로 91,37.535919,127.005417,11170131
2468,Point,4611,국제루터교회 앞,용산구,한남대로 148,37.541439,127.003761,11170131
2469,Point,4612,한남 준 J.FSS 앞,용산구,이태원로 55,37.537498,127.000847,11170131
2470,Point,4613,서울갤러리아 앞,용산구,이태원로 239,37.535995,126.999489,11170131
2471,Point,4615,크라운호텔앞 버스정류소,용산구,녹사평대로 140,37.5303,126.991379,11170130
2472,Point,4616,신용산지하차도 앞,용산구,한강로3가 6,37.532482,126.964119,11170128
2473,Point,4617,동원베네스트 건너편,용산구,한강로3가 37-2,37.527611,126.955116,11170129
2474,Point,4618,풍전아파트 건너편,용산구,원효로4가 114-38,37.532379,126.95253,11170118
2475,Point,4619,한강트럼프월드3차 앞,용산구,한강대로 26,37.523018,126.96241,11170128
2476,Point,4620,삼각지역 14번 출구 앞(교통섬),용산구,이태원로 6,37.535286,126.974083,11170124
2477,Point,4621,남산도서관 앞,용산구,소월로109,37.552406,126.982017,11170101
2478,Point,4622,한강중학교 앞 버스정류장,용산구,녹사평대로73,37.52515,126.992088,11170132
2479,Point,4623,라인프랜즈이태원점 앞,용산구,이태원로200,37.534531,126.996193,11170130
2480,Point,4625,용산공원갤러리앞,용산구,한강로1가 1-1,37.539322,126.97319,11170124
2481,Point,4627,효창공원앞역 5번출구 옆,용산구,효창동 12-14,37.538513,126.963554,11170121
2482,Point,4629,한강초교보도육교 앞,용산구,한강대로 52-1,37.52544,126.9646,11170128
2483,Point,4632,용산 푸르지오 파크타운 1단지 앞,용산구,용산구 동빙고동 315,37.525295,126.995834,11170132
2484,Point,4633,센트럴파크타워 앞,용산구,용산구 서빙고로 17,37.527035,126.966179,11170125
2485,Point,4634,이태원역 3번 출구,용산구,이태원동 119-23,37.534401,126.994667,11170130
2486,Point,4636,용산구꿈나무종합타운 앞,용산구,용산구 원효로2가 1-22,37.537861,126.965653,11170113
2487,Point,4637,용산시티파크 101동 앞,용산구,서빙고로 35,37.524681,126.968193,11170128
2488,Point,4638,청파동삼거리 앞,용산구,청파동1가 180-33,37.547337,126.970383,11170109
2489,Point,4639,동빙고근린공원,용산구,용산동6가 69-170,37.517941,126.983704,11170135
2490,Point,4652,신사두산위브2차아파트앞,은평구,가좌로12길,37.599316,126.907593,11380109
2491,Point,4653,불광역 9번 출구 맞은편,은평구,불광로 41,37.611568,126.930489,11380103
2492,Point,4657,본 서부병원 교차로 사거리,은평구,은평로127,37.600494,126.922157,11380107
2493,Point,4658,녹번역1번출구앞,은평구,통일로,37.601768,126.935425,11380102
2494,Point,4659,신진과학기술고등학교 버스정류장(응암시장 방면),은평구,응암로291,37.597504,126.919998,11380107
2495,Point,4663,"불광역3,6호선 버스정류장(동명여고 방면)",은평구,통일로760,37.613262,126.927864,11380103
2496,Point,4665,응암역3번 출구(서부경찰서 방면),은평구,은평로85 CJ드림시티 A동,37.59967,126.91716,11380107
2497,Point,4667,폭포동입구 교차로,은평구,연서로,37.629627,126.930115,11380114
2498,Point,4668,기자촌사거리,은평구,진관2로,37.633907,126.931778,11380114
2499,Point,4671,청구성심병원 앞,은평구,진관2로,37.620876,126.9198,11380104
2500,Point,4672,준빌딩 앞,은평구,진관2로,37.622051,126.919586,11380104
2501,Point,4674,녹번역e편한세상 캐슬 정문 앞,은평구,은평로220,37.600346,126.93148,11380107
