OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD,1월 합계,2월 합계,3월 합계,4월 합계,5월 합계,6월 합계
196,Point,343,예일빌딩(율곡로) 앞,종로구,서울특별시 종로구 율곡로 238,37.575432,127.004982,11110167,449,419,746,975,1156,1106
197,Point,345,서울보증보험본사 앞,종로구,서울특별시 종로구 김상옥로 29,37.573307,127.000709,11110160,293,278,557,1045,944,756
198,Point,347,동대문역사문화공원역 9번출구 앞,중구,서울특별시 중구 장충단로 지하230,37.565331,127.007843,11140149,804,770,983,1309,1439,1267
199,Point,348,독립문역 사거리,종로구,서울특별시 종로구 교북동 10-1,37.572029,126.960785,11110180,664,607,1100,1594,1756,1528
200,Point,349,사직동주민센터,종로구,서울특별시 종로구 사직로9길 5,37.576332,126.96859,11110115,861,778,1346,2118,2387,1936
201,Point,351,청운초교 앞 삼거리,종로구,서울특별시 종로구 청운동 108-22,37.585079,126.970619,11110101,750,707,1133,1582,1699,1402
202,Point,353,재동초교 앞 삼거리,종로구,서울특별시 종로구 재동 19,37.579388,126.984947,11110147,1167,1086,2052,3256,3774,3109
203,Point,354,포르투갈 대사관 앞,종로구,서울특별시 종로구 창덕궁1길 3,37.579155,126.98896,11110149,306,277,424,708,834,694
204,Point,358,성대입구 사거리,종로구,서울특별시 종로구 창경궁로 234,37.5825,126.998535,11110172,462,513,1206,1781,2011,1202
205,Point,359,원남동사거리,종로구,서울특별시 종로구 율곡로 169,37.576061,126.997681,11110159,765,758,1089,1521,1768,1428
206,Point,361,동묘앞역 1번출구 뒤,종로구,서울특별시 종로구 숭인동 81-39,37.573242,127.015907,11110175,658,619,1077,1457,1621,1350
207,Point,362,청계8가 사거리,종로구,서울특별시 종로구 청계천로 407,37.572224,127.022705,11110175,325,285,515,793,961,811
208,Point,363,신설동역 11번출구 뒤,종로구,서울특별시 종로구 숭인동 1311,37.575592,127.02285,11110175,530,626,1139,1658,1899,1599
209,Point,364,창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87,37.579334,127.015083,11110174,397,417,668,995,1176,843
210,Point,367,독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7,37.573849,126.958694,11110187,350,296,546,860,990,905
211,Point,368,SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2,37.569248,126.980537,11110123,276,278,324,459,379,392
212,Point,369,광화문 시민열린마당,종로구,서울특별시 종로구 세종로 76-5,37.575493,126.9785,11110119,463,495,1028,1490,1583,1360
213,Point,370,시청역(2호선) 9번출구 뒤,중구,서울특별시 중구 서소문로 지하127,37.563229,126.974838,11140166,621,644,949,1439,1461,1165
214,Point,371,동대입구역 6번출구 뒤,중구,서울특별시 중구 동호로 지하256,37.558872,127.005539,11140144,678,657,1268,1755,1621,1381
215,Point,372,약수역 3번출구 뒤,중구,서울특별시 중구 다산로 지하122,37.554295,127.0112,11140162,690,621,899,1253,1520,1323
216,Point,374,청구역 2번출구 앞,중구,서울특별시 중구 청구로 지하77,37.560474,127.014076,11140162,502,444,865,1403,1462,1227
217,Point,379,서울역9번출구,중구,서울특별시 중구 세종대로 지하2,37.556,126.973358,11140120,488,468,918,1576,1703,1215
218,Point,382,약수역 10번출구 앞,중구,서울특별시 중구 신당동 357-1,37.555199,127.010048,11140162,1765,1638,2605,3953,4814,4231
219,Point,385,종각역 5번출구,종로구,서울특별시 종로구 서린동 26-1,37.569836,126.982658,11110123,1046,1025,1485,2477,2882,2552
220,Point,387,훈련원공원주차장 앞,중구,서울특별시 중구 을지로 227,37.566994,127.003464,11140151,1042,926,1452,2240,3011,2448
221,Point,388,동성중학교 앞,종로구,서울특별시 종로구 혜화동 56,37.585735,127.00161,11110169,330,302,424,641,641,595
222,Point,389,을지로4가역 1번출구,중구,서울특별시 중구 을지로 지하 178,37.56673,126.996605,11140150,601,607,1061,1492,1834,1592
223,Point,390,충무로역 1번출구,중구,서울특별시 중구 퇴계로 212,37.56139,126.995354,11140132,619,573,1184,2128,2296,1974
224,Point,391,시립미술관,중구,서울특별시 중구 세종대로19길 17,37.565052,126.973404,11140166,642,564,999,1993,2619,2065
225,Point,398,을지로3가역 3번출구,중구,중구 을지로3가 282-8 ,37.566559,126.992439,11140155,1095,1116,1791,2790,3497,2874
226,Point,401,상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 월드컵북로 502-36,37.586189,126.881615,11440127,191,229,498,822,1018,731
227,Point,402,상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 월드컵북로 501,37.582855,126.879822,11440127,310,312,570,1032,1198,1049
228,Point,403,부엉이공원 앞,마포구,서울특별시 마포구 가양대로 189,37.58559,126.884727,11440127,684,638,1208,2110,2615,2206
229,Point,405,DMC빌 앞,마포구,서울특별시 마포구 월드컵북로60길 13,37.582657,126.885788,11440127,375,366,769,1292,1503,1327
230,Point,406,상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 상암산로1길 92,37.581314,126.880585,11440127,720,630,1028,1566,1856,1649
231,Point,407,마포구 육아종합지원센터,마포구,서울특별시 마포구 상암산로1길 71,37.580631,126.883675,11440127,101,107,131,157,195,140
232,Point,408,LG CNS앞,마포구,서울특별시 마포구 월드컵북로 424,37.580811,126.88665,11440127,212,195,393,696,941,779
233,Point,409,누리꿈스퀘어 옆,마포구,서울특별시 마포구 월드컵북로 396,37.579399,126.88916,11440127,1456,1349,2389,4114,5051,4416
234,Point,410,상암중학교 옆,마포구,서울특별시 마포구 상암산로1길 26,37.577496,126.887772,11440127,90,111,188,382,345,259
235,Point,411,DMC홍보관,마포구,서울특별시 마포구 월드컵북로 366,37.577995,126.891472,11440127,756,654,1324,1868,2228,1850
236,Point,413,상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 매봉산로 8,37.571476,126.889687,11440127,630,614,1061,1826,1881,1764
237,Point,414,상암동주민센터 옆,마포구,서울특별시 마포구 매봉산로2길 16,37.57822,126.89447,11440127,226,217,436,707,674,657
238,Point,415,DMC역 9번출구 앞,마포구,서울특별시 마포구 성암로 지하184,37.577469,126.897362,11440127,477,420,908,1402,1432,1146
239,Point,416,상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 월드컵북로 502-7,37.575665,126.894447,11440127,927,828,1225,1440,1711,1475
240,Point,417,DMC역 2번출구 옆,마포구,서울특별시 은평구 수색로 지하175,37.575069,126.899918,11440127,86,309,626,1199,1309,989
241,Point,418,월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 월드컵로 지하240,37.570721,126.898979,11440125,1461,1363,2224,3457,4046,3239
242,Point,419,홈플러스 앞,마포구,서울특별시 마포구 월드컵로 240,37.56842,126.899429,11440125,542,520,767,1165,1507,1353
243,Point,420,서울시 공공자전거 상암센터,마포구,서울특별시 마포구 월드컵북로47길 10,37.566246,126.896179,11440125,545,463,815,1214,1553,1436
244,Point,421,마포구청 앞,마포구,서울특별시 마포구 월드컵로 212,37.565746,126.901863,11440125,204,189,366,573,746,588
245,Point,422,문화비축기지,마포구,서울특별시 마포구 증산로 87,37.568977,126.894402,11440125,643,607,1212,2012,2445,2058
246,Point,424,롯데하이마트 (상암월드컵점),마포구,서울특별시 상암동 1715-29,37.57362,126.898048,11440127,548,567,869,1080,1112,1150
247,Point,425,DMC첨단산업센터,마포구,서울특별시 마포구 성암로330,37.584503,126.885597,11440127,551,501,904,1371,1764,1617
248,Point,426,서울신용보증재단,마포구,서울특별시 마포구 마포대로 163,37.549061,126.954178,11440102,517,475,767,1111,1400,1262
249,Point,427,성산시영아파트,마포구,서울특별시 마포구 월드컵북로 260,37.569584,126.903816,11440125,466,387,624,852,1119,996
250,Point,428,명보사거리,중구,중구 초동 22-2 ,37.5644,126.991432,11140159,478,475,741,1144,1543,1446
251,Point,429,송도병원,중구,중구 신당동 432-730,37.549889,127.007347,11140162,282,310,572,912,1096,1042
252,Point,430,KEB하나은행 장충동지점,중구,중구 장충동1가 26-1,37.562172,127.006264,11140143,294,261,496,847,987,921
253,Point,431,청계천 영도교,중구,중구 황학동 2472-1 ,37.571014,127.019745,11140165,312,324,625,890,1161,1095
254,Point,432,마포중앙도서관,마포구,마포구 성산로 128,37.563339,126.908203,11440125,548,482,801,1129,1217,1085
255,Point,433,을지로입구역 2번출구,중구,중구 을지로1가 118,37.566345,126.982292,11140104,1180,998,1648,2576,3379,2819
256,Point,434,신당 래미안 버스정류장,중구,중구 신당동 85-730,37.561489,127.023933,11140162,114,141,254,343,417,446
257,Point,437,대흥역 1번출구,마포구,마포구 대흥동 105-4,37.54847,126.940926,11440108,644,542,1157,1810,2186,1666
258,Point,438,성산2-1 공영주차장,마포구,마포구 성산동 199-46,37.56472,126.906769,11440125,670,605,1134,1729,2232,1852
259,Point,439,마포어린이공원,마포구,마포구 마포동 364-4,37.535522,126.943909,11440107,236,194,494,848,986,829
260,Point,442,서울역 서부,중구,봉래동 2가 122-11,37.556416,126.969193,11140120,696,604,1351,2137,2652,2346
261,Point,443,호암아트홀,중구,봉래동 2가 122-11,37.562111,126.970718,11140168,1394,1178,2061,3310,4153,3629
262,Point,445,대한상공회의소,중구,세종대로 39,37.560154,126.974106,11140117,439,350,776,1096,1166,975
263,Point,447,신영동삼거리,종로구,서울특별시 종로구 진흥로 499,37.603992,126.961945,11110186,789,716,1348,2470,2943,2358
264,Point,449,일성아파트,종로구,서울특별시 종로구 평창문화로 119,37.608719,126.972862,11110183,989,1064,2288,3634,4795,3597
265,Point,450,효자동 삼거리,종로구,서울특별시 종로구 효자로13길 45,37.583603,126.972549,11110103,1160,1118,2619,3571,4244,3590
266,Point,451,청와대앞길,종로구,서울특별시 종로구 청와대로 73,37.583515,126.979668,11110139,407,455,992,1867,2314,1785
267,Point,452,동대문 종합시장 버스정류장,종로구, 종로구 종로5가 11-2,37.571239,127.00441,11110163,1052,956,1694,2673,3288,2917
268,Point,453,종로오가 지하쇼핑센터 14번출구,종로구,종로5가 82-1 ,37.57114,127.000671,11110163,106,90,199,379,454,314
269,Point,454,종로2가 버스정류장 (종각방향),종로구, 종로구 종로 79-1,37.570358,126.986381,11110138,210,182,395,723,812,641
270,Point,455,종로6가역 버스정류장(동대문 방향),종로구,종로구 종로5가 269-3,37.570961,127.006058,11110163,456,366,573,790,793,688
271,Point,457,종로꽃시장 입구 옆,종로구,종로구 종로6가 94-1,37.57132,127.00721,11110164,725,635,1217,1983,2443,1931
272,Point,282,신한은행 대림동지점,영등포구,시흥대로 617,37.48753,126.904877,11560133,528,524,908,1429,1777,1542
273,Point,284,센트럴 푸르지오 시티 앞,영등포구,문래로 180,37.518211,126.902229,11560105,207,224,374,426,499,421
274,Point,300,정동사거리,중구,서울특별시 중구 정동길 2-1,37.56805,126.969231,11140167,182,161,194,210,216,168
275,Point,301,경복궁역 7번출구 앞,종로구,서울특별시 종로구 사직로 지하130,37.575794,126.971451,11110114,413,366,635,908,1182,964
276,Point,308,광화문 S타워 앞,종로구,서울특별시 종로구 새문안로 82,37.569969,126.973938,11110120,1859,1731,2698,4008,5035,4208
277,Point,309,광화문역 6번출구 옆,종로구,서울특별시 종로구 세종대로 지하172,37.569962,126.976158,11110120,162,199,408,429,508,301
278,Point,310,청계광장 옆,중구,서울특별시 중구 세종대로 137,37.568878,126.97747,11140103,653,559,1000,1608,1960,1466
279,Point,316,종각역 1번출구 앞,종로구,서울특별시 종로구 종로 47,37.570396,126.981789,11110126,389,330,501,693,574,639
280,Point,332,을지로2가 사거리 남측,중구,중구 을지로2가 149-10 ,37.56599,126.987793,11140105,175,201,340,466,561,393
281,Point,344,성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259,37.574036,127.006721,11110167,455,477,869,1092,1047,953
282,Point,346,맥스타일 앞,중구,서울특별시 중구 마장로 3,37.569183,127.00988,11140148,414,372,789,1354,1550,1228
283,Point,352,중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191,37.583416,126.985237,11110146,713,726,1460,2084,2329,1911
284,Point,355,서울사대부속초교 앞,종로구,서울특별시 종로구 연건동 178-3,37.576508,127.002457,11110166,1006,672,0,0,2665,2892
285,Point,356,KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65,37.577145,127.00206,11110166,317,290,631,1489,1827,1077
286,Point,380,CJ제일제당 앞,중구,서울특별시 중구 동호로 330,37.563866,127.002747,11140147,356,300,524,809,865,700
287,Point,381,장충체육관,중구,서울특별시 중구 장충동2가 200-99,37.558533,127.006989,11140144,197,162,276,511,585,395
288,Point,383,신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99,37.565849,127.016403,11140163,100,117,166,253,298,220
289,Point,384,종로학원본원,중구,서울특별시 중구 청파로 456,37.55978,126.968506,11140171,520,586,1047,1694,2037,1594
290,Point,393,동대문역 8번 출구,종로구,서울특별시 종로구 율곡로 지하 308,37.570141,127.009377,11110164,225,205,509,786,1073,800
291,Point,394,경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35,37.56749,126.965919,11110176,43,44,78,125,195,137
292,Point,395,경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99,37.568855,126.964562,11110177,125,152,302,464,608,421
293,Point,397,종묘공영주차장 건너편,종로구,서울특별시 종로구 종로 지하 200,37.57048,126.996635,11110161,289,347,667,908,1922,1425
294,Point,399,서울역 센트럴 자이아파트,중구,중구 만리동2가 176-1,37.554108,126.965408,11140174,142,192,228,341,691,373
295,Point,400,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.587524,126.883003,11440127,322,290,507,842,1017,876
296,Point,412,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.575802,126.890739,11440127,642,578,946,1523,1752,1397
297,Point,435,SK 남산빌딩,중구,중구 남대문로5가 520,37.556862,126.975617,11140118,716,681,1060,1440,1603,1270
298,Point,436,이대역 5번출구,마포구,마포구 대흥동 2-1,37.556591,126.94619,11440108,625,541,995,1375,1430,1121
299,Point,440,하늘공원 입구,마포구,마포구 하늘공원로 108-2,37.570122,126.881348,11440127,652,607,962,1359,1593,1649
300,Point,441,염천교사거리,중구,중구 순화동 212-9,37.559891,126.971497,11140168,515,506,902,1239,1382,1118
301,Point,446,상명대입구,종로구,서울특별시 종로구 홍지문길 1,37.600128,126.957832,11110185,1247,1079,2187,3900,4748,3575
302,Point,456,숭인2동 주민센터 입구,종로구, 종로구 숭인동 183-2,37.574471,127.019829,11110175,604,556,911,1494,1772,1454
